Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views
1.39E+15,1.00E+14,Adelaide Nepal,"Hey Adelaide Nepalis! 👋 Looking to connect with other awesome ladies out there? I'm thinking of starting some youth groups, maybe for girls or just general social meetups. It would be so great to get together, share some laughs, and build our community here. Let me know in the comments if you're interested in joining or even helping to run some fun activities! Let's make Adelaide feel even more like home.",,0,"Saturday, April 11, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02MqwXYDnkTSt9HRa2STfb4Rp8YNncm2Y5PS9XfYW9dA4Kuvo1RZLHEL6GGx2iueSwl,0,0,Text,,,,,Lifetime,16116
1.39E+15,1.00E+14,Adelaide Nepal,"ROOM AVAILABLE ‼️🔔‼️

2 Room available for a girl or boy 7 minutes walk to Marion Westfield.
1 small room 185$ including and 1 big room 205$ including all.
1 min walk to bus stop
Near the public transportation. Enough space for parking. 
For further details contact me on 0416363141/0415545328
Thank you",,0,"Saturday, April 11, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02kgsrHkbRbcSsAxXzVsEy2g4vxLjf2V2oEiU6NJJBtzYULwbRbrgvZqPru49NaAT9l,0,0,Text,,,,,Lifetime,4630
1.39E+15,1.00E+14,Adelaide Nepal,"Hello everyone.
Request for small help.

Yo week koi Nepal bata adelaide aaudai hunuhunxa ra?
Mero driving licence lyanu pareko thyo.

It's very important for me and  I would really appreciate your support.",,0,"Saturday, April 11, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid035uhFPpZvEWRxA3f1RKSdx9ZrwK1yaecFGTY9wATf6eCpPTxJobmFtphCUzLU1tQvl,0,0,Text,,,,,Lifetime,3837
1.39E+15,1.00E+14,Adelaide Nepal,"A fully furnished room is available for female , near tea tree interchange.
Curtin Avenue st Agnes 5097. Rent..150..( excluding bills) message or call 0484379941",,0,"Saturday, April 11, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0xNxsbLeFH6476P44PvuixALCSfxqQLyEdtFU9c9K2UFVWf8nY7nwEKk9wAqJFqK2l,0,0,Text,,,,,Lifetime,912
1.39E+15,1.00E+14,Adelaide Nepal,"Lease Transfer available with all new setup if required

Norwood, SA – 10 Mins to City by Public Transport
Two bedroom unit where all amenities are available for use with care.

Features:
 • Air conditioning
 • Built-in wardrobe
 • Walking distance to shopping mall, cinemas & entertainment
 • Only 10 minutes to Adelaide CBD by public transport

Available 1 month after (might manage before as well)
Text 0433 938 311 if you’re interested!",,0,"Saturday, April 11, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02zgxtG2Seo3khkmJ9F2oY71pLyoTvCqiKKLM8D8rCRxwWz9wKKynrhgiaDfngkrSbl,0,0,Text,,,,,Lifetime,5155
1.39E+15,1.00E+14,Adelaide Nepal,"Room Available Near Tea Tree Plaza – Excellent Location

single and couple room available near Tea Tree Plaza, Modbury, with easy access to public transport.
Just a 1-minute walk to the bus station, with a direct bus to the city via O-Bahn Road

Shopping centres nearby include Woolworths, Coles, Aldi, Indian grocery stores, and other shops.

The room is very nice and fresh, featuring a built-in cupboard and carpeted flooring.

Rent is affordable
contact 0460705260",,0,"Saturday, April 11, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02hU8R8RduvkjFRcuH4pgHkFe3jga3rMA6DLZvwStCz8tpvo85ZFcey3VcsrWWGBXhl,0,0,Text,,,,,Lifetime,1704
1.39E+15,1.00E+14,Adelaide Nepal,"HELP POST :
Hi everyone,
We are a couple looking for a Fridge,Washing Machine and Sofa which are in a good condition. We don’t drive so we need them to be delivered. If anyone has these items in good condition, please kindly message me here : 0478378006 
You’ll be appreciated.
Thank you",,0,"Saturday, April 11, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid021MdGgEA8i1yzxhyD3zYZqBCT1gQFQs6WZoPJ7UN7KTfEL5dG3YRCAmJgtqNAB5Mol,0,0,Text,,,,,Lifetime,2336
1.39E+15,1.00E+14,Adelaide Nepal,Looking for experienced food and beverage attendant Tuesday and Wednesday availability is most important 15-20 hour for right candidate please contact 0493538871 if you are not experienced please don’t waste your time thanks can you please post it thanks,,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0ax5QwVhZXDVUdr9PtaLzt2LNZrBdxh5Z6BWJbCpJx73uo2tm4RmsUuN9fj26TTsl,0,0,Text,,,,,Lifetime,5228
1.39E+15,1.00E+14,Adelaide Nepal,"‼️ 1-bedroom is available for a female in a 3-bedroom house located in Plympton/Netley. The room comes with a built-in robe and is unfurnished. The house is conveniently located just a 4-minute walk to public transport and a 14-minute drive to the city. Parking is also available. The rent is $190 per week excluding bills. The room will be available from 20th April. For more information or to arrange an inspection, please contact 0451 712 171.",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0HxeAHLfrfTtpqKvp3sHPdjLUqH8s1V5cN8hsebFu3jni7ER98eqcgrkhYz6fNigBl,0,0,Text,,,,,Lifetime,1873
1.39E+15,1.00E+14,Adelaide Nepal,"Office clearance sale – perfect for new students

All items in very good condition. Great setup for study or home office.

Fabric ergonomic chair (brown) – $35
Fabric office chair (black) – $35
Mesh office chair – $40
Gaming chair (blue) – $55
Gaming chair (Black) - $70
Brand New ASUS ROG Strix Flare RGB Gaming Keyboard – $130
Foldable desk – $75

Discount available if buying more than one item.

Pickup from Morphettville. Cash only.
For more details and photos, please text on 0478967439..",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0MpQuec84tnnWAi4EoV663dVNhLeUPdhz1ytpH6AjqTz5fNuzc4U1BaDi9zLDMyzul,0,0,Text,,,,,Lifetime,7018
1.39E+15,1.00E+14,Adelaide Nepal,"🛏️ Couple Room for Rent — Holden Hill, SA

Spacious furnished room with built-in wardrobe.
Close to bus stops, easy access to shops, and just 20 mins to the city by car.

📍 Quiet, convenient location
📞 Call or text: 0410 383 322",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid022q2abUinrYtVjy9cuGYr1SzdmJkLYwSX4djYPGChFGevbeizhQKUjqomEga38UiKl,0,0,Text,,,,,Lifetime,2320
1.39E+15,1.00E+14,Adelaide Nepal,"Hi everyone,

I purchased a ticket for the Bartika Rai concert, but unfortunately I won’t be able to attend due to personal reasons.
If anyone is interested, I’m happy to sell it at a lower price.

0423 801 514",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02CRLvbsLjyDU3CQu4VDACxHdRa2YFZMUHALjCYxPfr9pF3yq3dzVAtEpkpNrtvXEYl,0,0,Text,,,,,Lifetime,6191
1.39E+15,1.00E+14,Adelaide Nepal,"Good morning, i am looking for a room in Windsor Gardens, Gilles plains, Holden Hill, Modbury area. I am a single guy, quiet and friendly, like to maintain the my place clean. if anyone has any place available please reach out. Need to move in asap. 0401 149 998.",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02THSzTjDeX5M6R2vqP573tBW1rFdAKpVEDNbvyW9QeMLdt1xwxvetYV4dXR85wQaNl,0,0,Text,,,,,Lifetime,1836
1.39E+15,1.00E+14,Adelaide Nepal,"Please share this post:

🌸 Fully Furnished Room Available for Single Girl 🌸
📍 Location: Ramsay Ave, Hillcrest, SA 5086
A comfortable and fully furnished room is available in a peaceful and convenient location, ideal for a single girl/student or working professional.
✨ Room Features:
• Fully furnished (bed, wardrobe, essentials)
• Clean, quiet, and safe environment
• Shared kitchen and living space
• Ready to move in
🚍 Nearby Facilities & Services:
• Easy access to public transport (bus stops within walking distance)
• Close to Westfield Tea Tree Plaza for shopping, dining & entertainment
• Nearby grocery stores and supermarkets
• Close to parks and recreational areas
• Easy commute to the city (Adelaide CBD)
📞 Contact:
Call or text both acceptable:0466945022",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid08afaXrLSTNfcfA8J32UVCEf8nzZZWQC3YeDiQY62qPyyuHoGZ3qgDLy3qVsF5bUKl,0,0,Text,,,,,Lifetime,1509
1.39E+15,1.00E+14,Adelaide Nepal,"Hello everyone,
One room is available in three bedroom house near marion (sturt rd)
We are looking for a single girl to share our house. It is peaceful, comfortable and has plenty of space.
- Bus Stop just in 2/3 min walking distance
- Westfield marion is just in walking distance of 8-10 min 
- Near to flinders university 
Text us for more information:
0416 514 788",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid022gWWjfrNSe2xjwB6KZfYJropJhLLKQaRyncd8QfnHQkQbz3epSzTrDj4GjCSd4AHl,0,0,Text,,,,,Lifetime,1778
1.39E+15,1.00E+14,Adelaide Nepal,"Hi, can you please post this?

1 Furnished Room Available for single boy

📍 Location: Plympton Park, Marion Road

✅ Convenient location in a 3-bedroom house
🚶‍♀️ 5 mins walk to M44 bus stop
🛍️ 7 mins walk to Everest Grocery Store
🛒 5 mins walk to Drakes Supermarket
🚗 5 mins drive to Royal Indian Grocery Store and All in one Nepalese grocery store 

You will be sharing the house with three people.
We are looking for a non-smoking individual only.

📞 Contact: 0468 406 747, 0468403799",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02RBF36wfqg1NfUgKhtqFM4Z5mtufDLVz1fAnoXerRC5zx1xEQTB8sqqE3k5NMCemQl,0,0,Text,,,,,Lifetime,3040
1.39E+15,1.00E+14,Adelaide Nepal,"Could you please share this 
1 Bedroom Available – Plympton (Shared Apartment)
Rent: $260

A clean, well-maintained furnished room is available in a shared apartment. 

Details:
 • Location: Plympton
 • Fully furnished bedroom with built-in wardrobe
 • Shared kitchen, living area, and bathroom
 • Bills shared with housemate

Convenient Location:
 • 2-minute walk to bus stop (direct route to city)
 • 8-minute walk to Coles Kurralta Park & Kmart

Looking for a tidy, respectful housemate.

Message on 0420326315",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02tRWjinKo24BRwqV2yh2ECsJW8vMRpd6Lwj7Ecv86ZmCHbHp6CRMGdtLG8XLcqexbl,0,0,Text,,,,,Lifetime,4371
1.39E+15,1.00E+14,Adelaide Nepal,"Hi can you post this please
single room is located in Plymton park attached wardrobe and mattress available.
1 minute to tramstop stop 11.
Indian grocery is in walking distance 4min 
Nepalese grocery is in 10min  walking distance.
Rent:$ 190 exluding.
Note: Only single boys or girls.
Thanks

Please text me on 0473240388",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid08iXfXgKK8pejMFMZuWFP31VKuCCYbkZRC7NXzBXGAVEV2v1Fr3SH23wGa48t3pM3l,0,0,Text,,,,,Lifetime,2216
1.39E+15,1.00E+14,Adelaide Nepal,"ROOM AVAILABLE ‼️🔔‼️

Room available for a girl or boy 7 minutes walk to Marion. 
1 min walk to bus stop
Near the public transportation. Enough space for parking. 
For further details contact me on 0416363141/0415545328
Thank you",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0ZiHwPd9HZjR5JucBVHdGzNzhbCMvZfktEnLYwN3VH78PZ9p3ZcHxCXKkWpeQ2vDDl,0,0,Text,,,,,Lifetime,2007
1.39E+15,1.00E+14,Adelaide Nepal,"Hi everyone

We are couple looking for a room near at Plympton, Glenelg, Mitchell park, Oaklands park, Kurralta park or nearby. Ready to move immediately. 
Message or call 0404448329",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02MxPDgwgMPg2vuradq7nWRejGYqY36MxXXFVvTiUVQeCsMDBtCUa8nWXMRpJmHhzvl,0,0,Text,,,,,Lifetime,2201
1.39E+15,1.00E+14,Adelaide Nepal,"2 Bedroom Available – Paralowie

📍 20 Weaver Boulevard, Paralowie SA 5108
 • Non-furnished room
 • Rent negotiable
 • Suitable for single person (male or female)
 • Available to move in immediately

📩 Contact: Message only – 0424 397 779",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0UuNT9FBzM4oB7t3q7xrwSpzw2GAs8edWbUgor9aFc2D1ouXDHE6K5DsZ3pnhCc2Xl,0,0,Text,,,,,Lifetime,2744
1.39E+15,1.00E+14,Adelaide Nepal,"‼️ 1-bedroom is available for a female in a 3-bedroom house located in Plympton/Netley. The room comes with a built-in robe and is unfurnished. The house is conveniently located just a 4-minute walk to public transport and a 14-minute drive to the city. Parking is also available. The rent is $190 per week excluding bills. The room will be available from 20th April. For more information or to arrange an inspection, please contact 0451 712 171.",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0hRj8BBw2wDc98fMkUrjLcoSdN8HJYQbXmwkGsyrmq5nv8UsT8KvR9sRVBLBwXc6Cl,0,0,Text,,,,,Lifetime,1621
1.39E+15,1.00E+14,Adelaide Nepal,"🏡 2 Bedroom Unit – Lease Transfer
2 bedroom unfurnished unit available near Linden Park.
📍 2 mins walk to bus stop
📍 10–15 mins walk to Burnside Village
💰 $550/week
🗓 Available now
Located in a quiet and convenient area. Perfect for couples or small families.
Message me for details 😊 contact:0405486040.",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02TwnHps8YNhEN4PnA9wDtH8crSm7h2J55FBFJbsBAM6YJJqmZHmiJE8by48QKG4q5l,0,0,Text,,,,,Lifetime,3053
1.39E+15,1.00E+14,Adelaide Nepal,"Room available for a sinlgle person  at leader street , Goodwood . 

230 including bills.
Furnished , ready to move in 
Close to city ,street parking g , train stop 3-4 min walking and bus stop next to unit .
Sharing with single male . 
Contact :0424639494 
Text only 😊 

Thank you",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02RRSUsHnYMwqvjA1o7wFa68VAbJAjmJEmLZhqNyTtKR1Z9FQAX9LSJGHYN32t3B6ql,0,0,Text,,,,,Lifetime,2457
1.39E+15,1.00E+14,Adelaide Nepal,"Furnished room available in prime location in Daw park for single person. Bus stop is right infront of house perfect for someone who relies on public transport. Shops and restaurants are on walking distance. Big W, Woolworths is 5 min drive or by public transport. Rent will be $190 per week excluding bills. House will be shared with a friendly couple. Please contact on 0404 283 984 if interested. Thank you",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02nxuuY1i3qUJCji2HXShH9LrWrh7hKfLtDEp5ZE63qKAogtPTZbetMZptHnfqS3LLl,0,0,Text,,,,,Lifetime,1602
1.39E+15,1.00E+14,Adelaide Nepal,"Hi, 
Anyone travelling to Canberra and returning back recently? Need to collect my mom’s passport.
Please contact me on 0424274778. Thank you 

Yo post gardinu hai.
Thank you",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0qqgGYi64tc3pyZ5QcumQhEgDVrmPRjWcz9CRds5c1URyU7qJFSrt4mmt6vxhbfmRl,0,0,Text,,,,,Lifetime,1320
1.39E+15,1.00E+14,Adelaide Nepal,"Room available for single  girl in 3 bedroom house in  kuralta park. All the amenities are nearby- just 3 minutes walk from Coles and Kmart. It is a quiet and nice place to stay. 
For further inquiry please contact in 0416601688, 0426 405 774 this number. Please message only.",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0yKZzRuefJRovqC7yYZS6nGiW7D7bkJUmrphWiwT1pLSaawuQQYgodze7ddxdznMsl,0,0,Text,,,,,Lifetime,1078
1.39E+15,1.00E+14,Adelaide Nepal,"Hi can you please post this 
Room available for couple or 2 girls or 2 boys in ascot park in 3 bedroom house 
Walking distance to ascot park train station and woodlands train station 
Plenty of Street parking available 
Close to castle plaza and park Holme shopping centre 
Nearby Indian grocery store 
Room has built in wardrobe 
Please text  0410236786
rent is $270 excluding bills 
available from 23/04/2026.",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02mayFtRbvRqdhD4ThptLTBwmAxfbNfjRRh6wXqXkxvnq4ufuYF8tJR9ZuZcNvHmAkl,0,0,Text,,,,,Lifetime,1394
1.39E+15,1.00E+14,Adelaide Nepal,"Hello,
Room available for rent at Salisbury. 
It’s 4 bedroom 2 bath new house with big lounge and dinning space. No issue with the parking space. You will be sharing the house with a couple. 

1 mins drive or 5mins walk to parabanks shopping centre and Nepali grocery store, 8mins walk to Nepali restaurants.
The bus stop to city is in front of the house and 8-10 mins walk to Salisbury interchange and trains.

Utilities (gas+water+electricity+internet) included

Room already has built in robes and I can provide u with bed and a mattress if needed.

If you are interested Please text me on 0404701417
Cheers",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0dZC38WCQCz3PXiRTfD4W13qkaW8dCFBQSAi8khZGHkcxnGitN5jTHzghrBCDZGknl,0,0,Text,,,,,Lifetime,1246
1.39E+15,1.00E+14,Adelaide Nepal,"3 Bedroom House for Rent – Elizabeth Park

A well-maintained 3-bedroom house is available for rent from the second week of May in Elizabeth Park.

Features:
 • 3 spacious bedrooms
 • Double garage
 • Plenty of parking space
 • Solar panels (save on electricity)
 • Close to primary school and childcare
 • Bus stop nearby (easy transport)
 • Quiet area with no neighbour issues

Included in the rent:
 • Fridge
 • Washing machine
 • Dining table and chairs
 • One queen bed with mattress

Rent: Please contact for price details

📞 Contact: 0469 889 503",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0Z3CKnJb53nNeoJU1By4x5JrwRM4Pg78GsttYSLVaVMY9ULoc1sZsSKe6xjAFmwCYl,0,0,Text,,,,,Lifetime,2476
1.39E+15,1.00E+14,Adelaide Nepal,"Hello dai namaste 🙏🏻 
Could you please post this on our behalf.

🏠 Room for Rent – Marden 
🌟 Spacious room available for a singles or students in our clean and friendly Unit✨ Built-in wardrobe, large kitchen & bathroom, free Wi-Fi 📶, plenty of indoor & outdoor space 🌿 and a peaceful, family-like environment 🧘‍♂️🤍 Super convenient location 🚍 2-min walk to bus stop (easy city access), 10-min drive to the city 🚗 and walking distance to Coles & Woolworths 🛒 — neat, tidy & respectful person preferred 🙏 For inspection or enquiries 📞📲 Call/Text/WhatsApp/Viber 😃 0430 551 510",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0223pE7aG6WWqTnAnsjZXhedeyq6uvDB92JzHmvth3pEnznkrGvpyoX1buG6AFQe72l,0,0,Text,,,,,Lifetime,3285
1.39E+15,1.00E+14,Adelaide Nepal,"Hello can you please post this…

Hi everyone,
I’m looking for a 2-bedroom unit to rent from the end of May.
Preferred locations: Marion Road, Anzac Highway, Plympton, Camden Park, Plympton Park, Ascot Park, Oaklands Park, or Morphettville.
I’m a working male, clean, responsible and respectful.

If you have anything available or know someone, please feel free to contact me or message me at 
0452 267 067

Thank you",,0,"Friday, April 10, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid036VSWgSnH6m6saVpWsvyDp9M4MJd1hrY82jHLc8cNcwLcBkpMLc9zvcxmCKeN4c1tl,0,0,Text,,,,,Lifetime,1885
1.39E+15,1.00E+14,Adelaide Nepal,"Room Available in Plympton/Anzac Highway

Available from 11/04/26.
2 mins walk to bus stop.
4 mins walk to Indian grocery, coles and aldi.
Big bright room with built-in mirror wardrobe 
Perfect for someone who don’t drive as all the amenities are in walking distance
It is a newly built townhouse hence looking for someone who contributes in the cleanliness of the space.
Priority to someone who can move in quick.

Please Text Only on 0420 947 574 if you are interested and need further informations/photoes.
Cheers.",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0v2tXVHXGCxyLNiWdE4UjYeTrDwZtA2MCgEAaV11Zi98WhUomKD685KuxyuxxvxgGl,0,0,Text,,,,,Lifetime,2881
1.39E+15,1.00E+14,Adelaide Nepal,"One room available for Single in 3BHK in Enfield. 
The room has a built in wardrobe with sliding mirror doors and a mattress.

Rent :$200 excluding bills

Preferably vegetarian 

Available from this Friday 

Message at 0494063393 for more details.

Clean and tidy house with ample parking and storage",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0B2kL8Hc8RXHBpYrfpkecVMz8y94d8cuBYwRHhjqmG5tT5vPGkJNdnNG79UVpUimnl,0,0,Text,,,,,Lifetime,1978
1.39E+15,1.00E+14,Adelaide Nepal,"Hi everyone, I am currently looking for a room near Anzac Highway or South Road with a budget of $120–150 per week, I am a friendly, respectful, clean, and easygoing person who values a peaceful and comfortable living environment, I am happy to share a room and would prefer Nepalese housemates if possible, I am responsible with rent and household duties, and easy to get along with, if anyone has a room or shared accommodation available or knows of any leads, please feel free to contact me, thank you so much 😊
0418492925",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0nL7NSAuGFRuv6Kn91D9bt2ieiMayChsouC6euY9jo5JfBpVmJtzTyAphFUsUiWQLl,0,0,Text,,,,,Lifetime,2507
1.39E+15,1.00E+14,Adelaide Nepal,"Hi , I am looking for someone to takeover my 2 bedroom town house lease . It is located at  Melrose park . The house is  available from 28  of April  if anyone is interested please leave a message on this number below.
0434719767
0452640221",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02WozvTKqXMawPVx5DEm3fqCiKKFdJVQWdxyu9GEdvxdu74wLxwp11EPsp5b2f6VKAl,0,0,Text,,,,,Lifetime,4492
1.39E+15,1.00E+14,Adelaide Nepal,"Hi can you post this?

Property coming soon:

30C Ashfield Road, Elizabeth SA 5112
            3 Bedrooms  2 Bathroom  1 Carspaces

47 Enterprise Rd, Elizabeth East SA 5112 ($510 per week)
            3 Bedrooms  1 Bathroom  4 Carspaces

2/39A Myall Avenue, Murray Bridge SA 5253 ($430 per week )
         2 Bedrooms  1 Bathroom  1 Carspaces

121B Sturt Road, Devor Gardens SA 5048 ($750 per week )
         3 Bedrooms  2 Bathroom  2 Carspaces

19 Barcoo Road, Para Hills SA 5096 ($600 per week )
         3 Bedrooms  1 Bathroom  2 Carspaces

18 Lovelock Drive, Noarlunga Downs SA 5168
         3 Bedrooms  2 Bathroom  2 Carspaces

21 Coachhouse Drive, Gulfview Heights SA 5096
         3 Bedrooms  2 Bathroom  2 Carspaces

23 Ralph Street, Sturt SA 5047
         3 Bedrooms  1 Bathroom  1 Carspaces

Property available for rent:

5 Aberdeen Lane, Andrews Farm SA 5114 ($600 per week)
            3 Bedrooms  2 Bathroom  1 Carspaces
INSPECTION DETAILS
Inspection date: 10 April, 2026 - Friday
Inspection time: 1:30 PM - 1:45 PM

26 Jacaranda Drive, Salisbury East SA 5109 ($600 per week)
            3 Bedrooms  1 Bathroom  3 Carspaces
INSPECTION DETAILS
Inspection date: 10 April, 2026 - Friday
Inspection time: 2:30 PM - 2:45 PM

37 Saint Alferd Drive, Parafield Gardens SA 5107 ($680 per week)
         3 Bedrooms  1 Bathroom  4 Carspaces
INSPECTION DETAILS
Inspection date: 10 April, 2026 - Friday
Inspection time: 3:20 PM - 3:35 PM

48 Priscilla Rd, Pooraka SA 5095 ($680 per week)
            5 Bedrooms  1 Bathroom  4 Carspaces
INSPECTION DETAILS
Inspection date: 10 April, 2026 - Friday
Inspection time: 4:10 PM - 4:25 PM

13 Amos Way, Royal Prak SA 5014 ($600 per week)
            3 Bedrooms  1 Bathroom  3 Carspaces
INSPECTION DETAILS
Inspection date: 7 April, 2026 - Tuesday
Inspection time: 5:05 PM - 5:25 PM

211 The Cove, Hallett Cove SA 5158 ($650 per week)
            3 Bedrooms  1 Bathroom  1 Carspaces 
INSPECTION DETAILS
Inspection date: 10 April, 2026 - Friday
Inspection time: 4:45 PM - 5:00 PM

23 Chelmsford Street, Craigmore SA5114 ($680 per week)
            4 Bedrooms  2 Bathroom  2 Carspaces

For more information please      
contact : 0882777567",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0286bdgYUCRxN7JiD3bDUAbntQEJoHLJaA2DG2kjAFnNk22sQpYTzj2xZLrgzdHNtbl,0,0,Text,,,,,Lifetime,4179
1.39E+15,1.00E+14,Adelaide Nepal,"We are a clean, respectful couple looking for a single room to move in from 11 April in around Cumberland Park, Kurralta Park, Marion, Plympton North/South, Plympton Park, Oaklands Park, Glandore, Clovelly Park, Pasadena, or nearby areas.
Please text: 0403009399 or 0452197057
Thank you 😊",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0s38naNTdVcd3U8UKigAXnm3A2qPsd3FnhEhz1r6iQaPPZo7aLtjJx71hxqHcznAnl,0,0,Text,,,,,Lifetime,2655
1.39E+15,1.00E+14,Adelaide Nepal,"Hi everyone 👋

I’m looking for a couple room near at plympton, glenelg, kurralta park, or near at tramp station. Ready to move immediately.

Budget:
• $220–$230 per week excluding bills, or
• $250–$280 per week including bills

Message or call 0450518032",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02oAhzsuDi6tjQEC3feUV63QKyJ3xy7gt34cvRMQ97ZgmqKfo33NgrnRL1tccHrZsTl,0,0,Text,,,,,Lifetime,3271
1.39E+15,1.00E+14,Adelaide Nepal,"Looking for full time chef at Restaurant.
Name: Red Rock Grill 
Location: 4/2 Malone St, Morphett Vale SA 5162

Job ready provided (Preferred)Please contact below for further information 
Ph no: +61 426 421 226",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0VYik4ZJurJnXQhH7pdurdu8LmDGo8VwwNzChZveNcsJY5V7vP2XrM1fEDeyBhUCAl,0,0,Text,,,,,Lifetime,4123
1.39E+15,1.00E+14,Adelaide Nepal,"Hi everyone,

A furnished room is available for rent in Findon, suitable for a single person or a couple.

🚌 Location highlights:

Just 1-minute walk to the bus stop
Coles and other shopping centres within a 7–10 minutes walk or 1-minute drive
Indian grocery stores next to the house. Easy access to public transport, approx. 15–20 minutes to the city
📞 If you're interested, please contact:
0404 731 422 / 0450 745 456

Thank you!",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid02qWthoPjZwRFXQHAdDnCfxCF7CWKd4PkbRMnHc92yu56nWCKSKd1iu65ZhErKeQN8l,0,0,Text,,,,,Lifetime,1917
1.39E+15,1.00E+14,Adelaide Nepal,"Hi everyone,

My moms will be traveling to Nepal on 28th April via Malaysian Airlines at 9:50am. If anyone happens to be on the same flight and would be kind enough to assist them during transit, i already arrange the wheelchair assist for them as well, I would be truly grateful.

Please reach out to me on this number 0452205682 or you could comment in this post as well.

Thank you so much in advance for your kindness and support.",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0tKBPZ1ovmMvsAGXxPdh8ADWKjGuDGboK5gSBt4MGetUZQm21N9ULPAV4V1AMHr3ol,0,0,Text,,,,,Lifetime,2443
1.39E+15,1.00E+14,Adelaide Nepal,"Hi everyone,

We are two students urgently looking for a shared room in the southern area. We are clean, quiet, respectful, and responsible. Both of us study and work part-time.

✔️ Ready to move in immediately
✔️ Easy-going and tidy

If you have anything available or know someone who does, please contact us.

📞 0423 801 514
📞 0406 855 941

Thank you so much",,0,"Thursday, April 9, 2026",N/A,https://www.facebook.com/adelaidenepals/posts/pfbid0p1XSTiV8Wg5asQT6EiYWFdfh68ujVi8D93rDErzewFrUmzy8oSMkfrhjiFkuZCtTl,0,0,Text,,,,,Lifetime,3015
